update_date,original_price,selling_price,discounted_price,content_review_count,content_review_wth_media_count,content_rate_count,content_rate_avg,content_id_hashed
2025-07-08,0.00023120108664510724,0.00023120108664510724,0.00023120108664510724,0.0048285996823778845,0.0014664494124177702,0.008786719592667207,4.683386947276617,687ed54e3415b681
2025-07-12,0.001195305617936404,0.001195305617936404,0.001195305617936404,1.916301094306135e-06,4.790752735765338e-07,1.916301094306135e-06,5.0,e777b425d85541b5
2025-07-06,0.0002753012939160814,0.0002753012939160814,0.0002753012939160814,0.0,0.0,0.0,,aa5b2a48a6c9f784
2025-07-10,0.0009853046309317654,0.0009457744451398921,0.0009457744451398921,0.0,0.0,0.0,,8fc45c0b353029ca
2025-07-10,0.0017363081606483549,0.0017363081606483549,0.0017363081606483549,8.144279650801075e-06,2.3953763678826692e-06,9.102430197954142e-06,4.421052631578947,36932dad137cb275
2025-07-10,0.0008553040199288936,0.0008553040199288936,0.0008553040199288936,9.581505471530676e-07,4.790752735765338e-07,1.4372258207296016e-06,5.0,a5c4b735f97e8a8b
2025-07-10,0.0001453006829132097,0.0001453006829132097,0.0001453006829132097,0.0,0.0,0.0,,699ccb0db12f919a
2025-07-06,0.0006653031269246965,0.0006653031269246965,0.0006653031269246965,3.1618968056051235e-05,1.1497806565836813e-05,4.742845208407685e-05,4.565656565656564,691ccc53f3cdac85
2025-07-10,0.0012523058858376634,0.0012523058858376634,0.0012523058858376634,0.0,0.0,0.0,,d18749c1f0679b45
2025-07-12,0.002394981256411905,0.002394981256411905,0.002394981256411905,0.0,0.0,0.0,,57c315be83e6ed95
2025-07-12,0.00023280109416514257,0.00019625092237933518,0.00019625092237933518,2.2995613131673626e-05,9.102430197954142e-06,3.2098043329627765e-05,4.820895522388059,b9bbd874524a12c6
2025-07-06,0.0037463176076927562,0.0025463119676662482,0.0025463119676662482,0.0,0.0,4.790752735765338e-07,5.0,bfb801147d09d35a
2025-07-12,0.003996268782463277,0.003996268782463277,0.003996268782463277,0.0,0.0,0.0,,eaf93aec93e81632
2025-07-12,0.0006653031269246965,0.0006653031269246965,0.0006653031269246965,4.790752735765338e-07,0.0,2.3953763678826692e-06,5.0,fe6e0626eb69f7ec
2025-07-06,0.0015562573144093776,0.0015562573144093776,0.0015562573144093776,0.0,0.0,0.0,,888a78e37edbfa51
2025-07-12,0.0008963042126297993,0.0008963042126297993,0.0008963042126297993,0.00017534155012901138,3.976324770685231e-05,0.0003152315300133593,4.417933130699095,41de3fc094e2f1bd
2025-07-10,0.0007953037379275681,0.0007953037379275681,0.0007953037379275681,4.790752735765338e-07,0.0,4.790752735765338e-07,4.0,100c32294a48f5ab
2025-07-12,0.0008049237831417807,0.0008049237831417807,0.0008049237831417807,0.0,0.0,4.790752735765338e-07,5.0,57584636a8e55aba
2025-07-10,0.00020915098300962014,0.00023280109416514257,0.00020915098300962014,0.0,0.0,0.0,,9fe744965cd87492
2025-07-12,0.0014962070321730512,0.0014962070321730512,0.0014962070321730512,1.916301094306135e-06,1.916301094306135e-06,2.3953763678826692e-06,4.8,6847bb2649c5d34c
2025-07-06,0.001196295622589426,0.001196295622589426,0.001196295622589426,5.269828009341872e-06,3.353526915035737e-06,9.581505471530677e-06,4.4,a1402c72a6189a15
2025-07-12,0.002367451127020297,0.00227160067652318,0.00227160067652318,0.0,0.0,0.0,,13df4b11d76ff4ca
2025-07-12,0.0017953084379496583,0.0017953084379496583,0.0017953084379496583,1.916301094306135e-06,4.790752735765338e-07,2.3953763678826692e-06,4.8,43486f486aa91685
2025-07-12,0.0003962918625717541,0.0003962918625717541,0.0003962918625717541,1.916301094306135e-06,1.916301094306135e-06,2.8744516414592032e-06,4.333333333333334,7357a7bbdf77abfa
2025-07-06,0.0014013065861409547,0.0014013065861409547,0.0014013065861409547,0.0,0.0,0.0,,daec85e54b8e2c09
