ts_hour,total_search_impression,total_search_click,user_id_hashed,content_id_hashed
2025-06-22 21:00:00+00:00,4.790752735765338e-07,0.0,2e7d949526a79c94,387fa7fc481d093b
2025-06-10 01:00:00+00:00,4.790752735765338e-07,0.0,c39ac05c8ca55ace,c1bbc4bd7c90f967
2025-06-19 15:00:00+00:00,4.790752735765338e-07,0.0,374bcf8748415915,0117d6072b37ec8f
2025-07-06 19:00:00+00:00,4.790752735765338e-07,0.0,7e2df4671e6034be,b2acebffdf3ac5b1
2025-06-18 15:00:00+00:00,4.790752735765338e-07,0.0,88b48ac3cd5d32c4,862fd240e7d806c9
2025-06-22 22:00:00+00:00,4.790752735765338e-07,0.0,f6cf8cd37f42ef48,68db8002c05e8f27
2025-06-11 10:00:00+00:00,4.790752735765338e-07,0.0,a97e9c88a27cf139,02abcdf342d02290
2025-06-30 12:00:00+00:00,4.790752735765338e-07,0.0,a01ea478bc635cb2,960b34b43750b06d
2025-06-28 00:00:00+00:00,4.790752735765338e-07,0.0,73ccd604dc493759,0bac4f0ce05c9b66
2025-06-10 18:00:00+00:00,4.790752735765338e-07,0.0,95dfc6de043c615c,c21bde190a6665c9
2025-06-24 20:00:00+00:00,4.790752735765338e-07,0.0,89d0d1f2b29c0124,e8735371b079b4fa
2025-06-29 01:00:00+00:00,4.790752735765338e-07,0.0,814c50f46cb83b63,b5759eca8a1cc508
2025-07-10 17:00:00+00:00,4.790752735765338e-07,0.0,a4b4be2693a745b7,9443517ad2febf63
2025-06-19 10:00:00+00:00,4.790752735765338e-07,0.0,195753969e9cbdee,d57d8b42591b52f1
